,zip,zip add,Lat,Lng
5666,99820,"99820, Germany",51.0232485,10.4830524
5667,72587,"72587, Germany",48.4945876,9.5379487
5668,85630,"85630, Germany",48.0864201,11.7517416
5669,33775,"33775, Germany",52.0455929,8.1804854
5670,27324,"27324, Germany",52.7792396,9.2216764
5671,79877,"79877, Germany",47.8927475,8.2940583
5672,93339,"93339, Germany",48.95348080000001,11.7001368
5673,73566,"73566, Germany",48.7418595,9.9595419
5674,36277,"36277, Germany",50.8192028,9.808753399999999
5675,8062,"08062, Germany",50.6968141,12.4676488
5676,56068,"56068, Germany",50.3511528,7.595195899999999
5677,2797,"02797, Germany",50.8412532,14.7423869
5678,78259,"78259, Germany",47.8099865,8.809960199999999
5679,94152,"94152, Germany",48.4612265,13.420364
5680,36369,"36369, Germany",50.5865434,9.2894506
5681,70499,"70499, Germany",48.8130331,9.104408099999999
5682,75378,"75378, Germany",48.7808951,8.7361074
5683,64287,"64287, Germany",49.8682541,8.6848114
5684,86707,"86707, Germany",48.5663323,10.830666
5685,84494,"84494, Germany",48.3599711,12.5061666
5686,27339,"27339, Germany",52.97009869999999,8.9402942
5687,86462,"86462, Germany",48.4853313,10.8609458
5688,83416,"83416, Germany",47.87696769999999,12.9372303
5689,41061,"41061, Germany",51.1941892,6.429517199999999
5690,97070,"97070, Germany",49.7957583,9.933359500000002
5691,2692,"02692, Germany",51.1222369,14.4406271
5692,66113,"66113, Germany",49.2511667,6.9806041
5693,29597,"29597, Germany",53.0659996,10.7864777
5694,14823,"14823, Germany",52.0708195,12.6901512
5695,64390,"64390, Germany",49.9521823,8.6388491
5696,84518,"84518, Germany",48.1394074,12.5735816
5697,56462,"56462, Germany",50.619556,7.976542999999999
5698,38104,"38104, Germany",52.2764013,10.5814705
5699,9355,"09355, Germany",50.7584086,12.7100191
5700,68161,"68161, Germany",49.4861656,8.470261599999999
5701,73087,"73087, Germany",48.6405661,9.613815899999999
5702,54657,"54657, Germany",50.0019019,6.6088293
5703,56206,"56206, Germany",50.4559216,7.689029699999999
5704,6888,"06888, Germany",51.8461779,12.6354711
5705,92355,"92355, Germany",49.2311588,11.6702582
5706,74172,"74172, Germany",49.1942456,9.2351573
5707,94261,"94261, Germany",48.9116553,13.2675062
5708,29562,"29562, Germany",52.9268653,10.7646991
5709,69231,"69231, Germany",49.2675557,8.68791
5710,3222,"03222, Germany",51.85667549999999,13.9048905
5711,94133,"94133, Germany",48.7400577,13.5231914
5712,24641,"24641, Germany",53.8501778,10.1034956
5713,87448,"87448, Germany",47.6505288,10.2616184
5714,85658,"85658, Germany",48.004597,11.7970066
5715,83135,"83135, Germany",47.9270748,12.1242777
5716,78589,"78589, Germany",48.0563022,8.791971799999999
5717,84051,"84051, Germany",48.61514649999999,12.2047503
5718,35764,"35764, Germany",50.65161920000001,8.3286336
5719,78250,"78250, Germany",47.8226514,8.6667015
5720,91550,"91550, Germany",49.0765217,10.3166484
5721,55576,"55576, Germany",49.8600566,7.989882199999999
5722,88260,"88260, Germany",47.698093,9.949734699999999
5723,59558,"59558, Germany",51.6923675,8.376768199999999
5724,99628,"99628, Germany",51.1223059,11.4175773
5725,63840,"63840, Germany",49.869865,9.2095346
5726,2959,"02959, Germany",51.5360042,14.5290039
5727,67373,"67373, Germany",49.3162197,8.3893519
5728,97244,"97244, Germany",49.5986443,9.879914099999999
5729,78464,"78464, Germany",47.6755009,9.198012499999999
5730,35390,"35390, Germany",50.5850486,8.6741668
5731,35287,"35287, Germany",50.7977381,8.9218552
5732,37247,"37247, Germany",51.24206210000001,9.7912476
5733,38304,"38304, Germany",52.1624709,10.5220304
5734,71732,"71732, Germany",48.9184019,9.1192232
5735,74740,"74740, Germany",49.3806923,9.3950868
5736,91583,"91583, Germany",49.2872251,10.2623667
5737,55496,"55496, Germany",49.97142789999999,7.598230099999999
5738,37191,"37191, Germany",51.6510486,10.0936577
5739,24404,"24404, Germany",54.697122,10.0031293
5740,19306,"19306, Germany",53.40053700000001,11.60276
5741,53579,"53579, Germany",50.5861868,7.236825700000001
5742,65824,"65824, Germany",50.15113849999999,8.531014299999999
5743,88045,"88045, Germany",47.6409837,9.453159399999999
5744,55756,"55756, Germany",49.7811502,7.343093799999999
5745,37642,"37642, Germany",51.9126637,9.5817843
5746,91275,"91275, Germany",49.6917617,11.6287083
5747,85778,"85778, Germany",48.3083322,11.5529542
5748,65604,"65604, Germany",50.4121087,8.036028
5749,8236,"08236, Germany",50.4853457,12.3861042
5750,31087,"31087, Germany",51.9216206,9.9849722
5751,91443,"91443, Germany",49.66720300000001,10.466769
5752,14770,"14770, Germany",52.408629,12.5172319
5753,4688,"04688, Germany",51.24044689999999,12.9146105
5754,77728,"77728, Germany",48.4719785,8.162125000000001
5755,91161,"91161, Germany",49.173984,11.2364377
5756,94350,"94350, Germany",49.01678709999999,12.5944403
5757,47829,"47829, Germany",51.3740278,6.646861899999999
5758,84431,"84431, Germany",48.2445113,12.3519557
5759,72477,"72477, Germany",48.10591669999999,9.0001023
5760,38822,"38822, Germany",51.9374647,11.0549807
5761,9390,"09390, Germany",50.7087049,12.8860139
5762,97508,"97508, Germany",49.9856973,10.3115599
5763,77773,"77773, Germany",48.3111595,8.371970899999999
5764,48485,"48485, Germany",52.22726189999999,7.3707786
5765,4157,"04157, Germany",51.3746598,12.3724257
5766,85560,"85560, Germany",48.0818583,11.9879884
5767,83374,"83374, Germany",47.9454517,12.6018174
5768,1847,"01847, Germany",50.9891752,13.9963251
5769,77855,"77855, Germany",48.6300448,8.034704
5770,94505,"94505, Germany",48.918223,12.8832724
5771,63849,"63849, Germany",49.89210449999999,9.2413586
5772,92507,"92507, Germany",49.4483551,12.1716014
5773,91189,"91189, Germany",49.3411434,10.8888776
5774,4519,"04519, Germany",51.4692784,12.3597817
5775,37547,"37547, Germany",51.8443914,9.9803578
5776,91242,"91242, Germany",49.5085528,11.340139
5777,84326,"84326, Germany",48.4752322,12.738926
5778,96138,"96138, Germany",49.8285099,10.7474752
5779,74549,"74549, Germany",49.1588773,9.8447956
5780,96247,"96247, Germany",50.1774978,11.1182863
5781,85653,"85653, Germany",47.96562549999999,11.7539218
5782,24107,"24107, Germany",54.3402876,10.0500916
5783,79793,"79793, Germany",47.6463607,8.3678002
5784,84079,"84079, Germany",48.5226346,11.9926998
5785,25585,"25585, Germany",54.1383523,9.4884351
5786,86556,"86556, Germany",48.5069694,11.1834578
5787,67700,"67700, Germany",49.5781151,7.6964256
5788,56656,"56656, Germany",50.4867228,7.32599
5789,97461,"97461, Germany",50.1384604,10.5374306
5790,89293,"89293, Germany",48.1212613,10.1277829
5791,74392,"74392, Germany",49.0078819,9.048184599999999
5792,96163,"96163, Germany",49.9383331,10.9199957
5793,96279,"96279, Germany",50.2033311,11.141494
5794,45770,"45770, Germany",51.6862883,7.1738079
5795,54669,"54669, Germany",49.8527505,6.3599087
5796,3226,"03226, Germany",51.78322259999999,14.0757033
5797,64409,"64409, Germany",49.929429,8.763157399999999
5798,37327,"37327, Germany",51.3866136,10.3229117
5799,57482,"57482, Germany",50.9669001,7.868350400000001
5800,56642,"56642, Germany",50.3851181,7.336698200000001
5801,24791,"24791, Germany",54.3577968,9.642612
5802,95195,"95195, Germany",50.0855602,11.9808614
5803,70734,"70734, Germany",48.8053415,9.287504100000001
5804,17219,"17219, Germany",53.53678009999999,12.9307154
5805,18437,"18437, Germany",54.30298209999999,13.0535231
5806,74915,"74915, Germany",49.3003999,8.9197591
5807,93489,"93489, Germany",49.1611486,12.5931812
5808,87730,"87730, Germany",47.8716853,10.2402406
5809,26122,"26122, Germany",53.13778629999999,8.2048108
5810,86167,"86167, Germany",48.3930563,10.9245621
5811,91469,"91469, Germany",49.5328174,10.7626819
5812,4655,"04655, Germany",na,na
5813,25376,"25376, Germany",53.8265973,9.4312065
5814,75397,"75397, Germany",48.7499876,8.8093115
5815,53323,"53323, Germany",na,na
5816,91738,"91738, Germany",49.10421359999999,10.8356316
5817,63906,"63906, Germany",49.8157575,9.1631637
5818,56867,"56867, Germany",49.9855484,7.203748
5819,19063,"19063, Germany",53.59491490000001,11.4551431
5820,84100,"84100, Germany",48.59290439999999,12.3167643
5821,63796,"63796, Germany",50.0861406,9.0118247
5822,88486,"88486, Germany",48.1318878,10.0718847
5823,83413,"83413, Germany",47.9899567,12.8281112
5824,24882,"24882, Germany",54.5437715,9.6434222
5825,59859,"59859, Germany",47.46020559999999,-114.882931
5826,87745,"87745, Germany",48.1810811,10.5277278
5827,95666,"95666, Germany",49.9348153,12.2735924
5828,23556,"23556, Germany",53.8653518,10.6227534
5829,22115,"22115, Germany",53.52988,10.1426546
5830,23617,"23617, Germany",53.9317319,10.6180751
5831,18198,"18198, Germany",54.05172270000001,12.050804
5832,35288,"35288, Germany",50.931416,8.9399833
5833,37447,"37447, Germany",51.6315068,10.5839866
5834,29593,"29593, Germany",52.991935,10.3950426
5835,86152,"86152, Germany",48.371906,10.8950444
5836,84544,"84544, Germany",48.1990607,12.3520275
5837,55629,"55629, Germany",49.85151889999999,7.528535700000001
5838,73765,"73765, Germany",48.68298710000001,9.273766199999999
5839,88374,"88374, Germany",47.9440214,9.460552999999999
5840,88267,"88267, Germany",47.7760133,9.767499599999999
5841,45289,"45289, Germany",51.4204604,7.112138600000001
5842,75059,"75059, Germany",49.105652,8.8052473
5843,21776,"21776, Germany",53.7423617,8.8106679
5844,51379,"51379, Germany",51.0697197,6.9965788
5845,4289,"04289, Germany",51.2938064,12.4314657
5846,33102,"33102, Germany",51.7331315,8.747207099999999
5847,7426,"07426, Germany",50.6589809,11.1152726
5848,15938,"15938, Germany",51.9748677,13.5997631
5849,64756,"64756, Germany",49.6455473,8.903944599999999
5850,87437,"87437, Germany",47.7424317,10.346008
5851,86720,"86720, Germany",48.8561015,10.4992165
5852,52068,"52068, Germany",50.7794144,6.1339006
5853,29614,"29614, Germany",53.0057013,9.830919399999999
5854,49774,"49774, Germany",52.7440896,7.5676411
5855,79699,"79699, Germany",na,na
5856,18615,"18615, Germany",na,na
5857,84337,"84337, Germany",48.4940027,12.8428039
5858,92708,"92708, Germany",49.6542848,12.0322516
5859,63868,"63868, Germany",49.87467969999999,9.1360148
5860,56751,"56751, Germany",50.3002082,7.2980427
5861,99880,"99880, Germany",50.9318497,10.5608574
5862,21516,"21516, Germany",53.4931709,10.5649702
5863,73434,"73434, Germany",48.870622,10.0233878
5864,99518,"99518, Germany",51.0878954,11.6285723
5865,30655,"30655, Germany",52.40075479999999,9.8005269
5866,80538,"80538, Germany",48.1445812,11.5895274
5867,68229,"68229, Germany",49.42980499999999,8.5695762
5868,47623,"47623, Germany",51.5763399,6.2291703
5869,55263,"55263, Germany",49.9653662,8.1306944
5870,88693,"88693, Germany",47.7825657,9.3910438
5871,44789,"44789, Germany",51.4691349,7.222114899999999
5872,49424,"49424, Germany",52.78949540000001,8.4350183
5873,22956,"22956, Germany",53.64847,10.4081343
5874,44149,"44149, Germany",51.5070785,7.4176438
5875,10585,"10585, Germany",52.5151079,13.3053053
5876,89185,"89185, Germany",48.2835264,9.9461636
5877,59502,"59502, Germany",na,na
5878,90763,"90763, Germany",49.4596281,10.9914781
5879,61681,"61681, Germany",na,na
5880,84169,"84169, Germany",48.4487215,12.1677502
5881,92275,"92275, Germany",49.56649650000001,11.5805867
5882,39649,"39649, Germany",52.4957138,11.1782351
5883,73553,"73553, Germany",48.85548319999999,9.7000235
5884,97456,"97456, Germany",50.0724136,10.2193015
5885,86947,"86947, Germany",48.1182756,10.9244278
5886,15748,"15748, Germany",52.1370465,13.817068
5887,4328,"04328, Germany",51.3461818,12.4453329
5888,65931,"65931, Germany",50.0940777,8.4971337
5889,75339,"75339, Germany",48.8032986,8.5839199
5890,22417,"22417, Germany",53.6695334,10.0362155
5891,78199,"78199, Germany",47.9293983,8.4454665
5892,94163,"94163, Germany",48.7736375,13.3558458
5893,64589,"64589, Germany",49.809295,8.4373326
5894,21400,"21400, Germany",53.2341324,10.5692673
5895,69124,"69124, Germany",49.3741041,8.6302188
5896,27336,"27336, Germany",52.7850859,9.378943999999999
5897,18314,"18314, Germany",54.3075191,12.6113199
5898,96114,"96114, Germany",49.811678,10.980112
5899,79294,"79294, Germany",47.9315432,7.811210500000001
5900,83278,"83278, Germany",47.8854132,12.6400382
5901,84529,"84529, Germany",48.0397956,12.7434154
5902,91085,"91085, Germany",49.6254668,10.8187835
5903,92442,"92442, Germany",49.30206459999999,12.1905872
5904,41469,"41469, Germany",51.1590145,6.727658799999999
5905,22647,"22647, Germany",na,na
5906,38707,"38707, Germany",51.8214467,10.4581076
5907,2730,"02730, Germany",51.0052452,14.5943678
5908,30177,"30177, Germany",52.39266079999999,9.7686402
5909,6313,"06313, Germany",51.5341655,11.4822912
5910,6118,"06118, Germany",51.5126258,11.9773265
5911,37079,"37079, Germany",51.5551958,9.888394199999999
5912,26889,"26889, Germany",na,na
5913,3052,"03052, Germany",51.7621842,14.4172953
5914,33824,"33824, Germany",52.0927985,8.418446
5915,9434,"09434, Germany",50.734829,13.1035075
5916,13437,"13437, Germany",52.5875378,13.3345963
5917,87538,"87538, Germany",47.446469,10.2402674
5918,59757,"59757, Germany",51.4248978,7.9445473
5919,82239,"82239, Germany",48.14081239999999,11.2995637
5920,91236,"91236, Germany",49.4289992,11.5440384
5921,54453,"54453, Germany",49.6527919,6.447047299999999
5922,96529,"96529, Germany",50.40200549999999,11.1175492
5923,76597,"76597, Germany",48.7725028,8.387304499999999
5924,7616,"07616, Germany",50.9390093,11.7502775
5925,34385,"34385, Germany",51.6434875,9.4564158
5926,76879,"76879, Germany",49.2281656,8.1814486
5927,66506,"66506, Germany",49.26701019999999,7.5377534
5928,88097,"88097, Germany",47.6289311,9.5291426
5929,27239,"27239, Germany",52.79928289999999,8.594511100000002
5930,74554,"74554, Germany",na,na
5931,56305,"56305, Germany",50.59880649999999,7.6114932
5932,36151,"36151, Germany",50.6982039,9.7262516
5933,14613,"14613, Germany",43.1816979,-77.6364299
5934,25584,"25584, Germany",54.0551063,9.340803500000002
5935,37318,"37318, Germany",51.3628667,10.0721805
5936,30188,"30188, Germany",34.1280759,-84.44877199999999
5937,50933,"50933, Germany",50.94010859999999,6.8851368
5938,79868,"79868, Germany",47.8589626,8.037000299999999
5939,86869,"86869, Germany",47.9436562,10.7432697
5940,57581,"57581, Germany",50.81889,7.800799499999999
5941,78355,"78355, Germany",47.8877624,9.109655
5942,46282,"46282, Germany",51.6510004,6.968923299999999
5943,96337,"96337, Germany",50.4860051,11.3829163
5944,91634,"91634, Germany",49.0280628,10.3919698
5945,84439,"84439, Germany",48.37471379999999,12.0794321
5946,98596,"98596, Germany",50.78785,10.4083935
5947,6918,"06918, Germany",na,na
5948,79271,"79271, Germany",48.02800930000001,8.037152299999999
5949,35444,"35444, Germany",50.6444528,8.5787406
5950,87671,"87671, Germany",47.8960728,10.414832
5951,86922,"86922, Germany",48.088735,11.0228407
5952,89297,"89297, Germany",48.2783255,10.2308804
5953,92431,"92431, Germany",49.3440168,12.37489
5954,54429,"54429, Germany",49.63469629999999,6.7862879
5955,12681,"12681, Germany",52.5546409,13.539811
5956,24797,"24797, Germany",54.20396590000001,9.545180199999999
5957,85376,"85376, Germany",48.3474892,11.6431843
5958,7980,"07980, Germany",50.744301,12.1467408
5959,50668,"50668, Germany",50.9485731,6.9629492
5960,57078,"57078, Germany",50.91679269999999,7.988192000000001
5961,6886,"06886, Germany",51.86693959999999,12.5926233
5962,86494,"86494, Germany",48.4794309,10.6792459
5963,84085,"84085, Germany",48.8226594,12.0514411
5964,85098,"85098, Germany",48.7767689,11.5325135
5965,63920,"63920, Germany",49.7272518,9.221988999999999
5966,59427,"59427, Germany",51.53842849999999,7.6481486
5967,79359,"79359, Germany",48.1514495,7.748052499999999
5968,55542,"55542, Germany",na,na
5969,85254,"85254, Germany",48.2901844,11.2644928
5970,79597,"79597, Germany",47.6538453,7.623441199999999
5971,94051,"94051, Germany",48.6546072,13.6483247
5972,85614,"85614, Germany",48.0677735,11.8826663
5973,2739,"02739, Germany",50.9878413,14.6508516
5974,69198,"69198, Germany",49.474868,8.7197271
5975,83342,"83342, Germany",48.08740830000001,12.4966963
5976,76756,"76756, Germany",49.1946847,8.2931195
5977,8548,"08548, Germany",50.5435385,12.0782827
5978,1145,"01145, Germany",na,na
5979,1983,"01983, Germany",51.5879761,14.0109679
5980,96191,"96191, Germany",49.9265857,10.7511019
5981,4129,"04129, Germany",51.3616353,12.39006
5982,97714,"97714, Germany",50.1434287,10.133891
5983,63839,"63839, Germany",49.8660512,9.1796385
5984,40591,"40591, Germany",51.1879547,6.8173593
5985,86972,"86972, Germany",47.82813540000001,10.8715572
5986,88147,"88147, Germany",47.6150907,9.7139813
5987,87527,"87527, Germany",47.5092772,10.2861385
5988,34513,"34513, Germany",51.2281948,9.0498247
5989,91352,"91352, Germany",49.7596859,10.9796963
5990,9353,"09353, Germany",50.7863906,12.7237671
5991,4703,"04703, Germany",51.15646899999999,12.9270969
5992,6794,"06794, Germany",51.6010742,12.1945719
5993,38461,"38461, Germany",52.4400025,10.9107095
5994,78343,"78343, Germany",47.6975675,8.9989781
5995,89423,"89423, Germany",48.52262160000001,10.3753327
5996,53919,"53919, Germany",50.7395791,6.8293338
5997,77963,"77963, Germany",48.3671151,7.762308999999999
5998,79429,"79429, Germany",47.7321878,7.7110443
5999,25725,"25725, Germany",54.0811106,9.289135
6000,38277,"38277, Germany",52.06021029999999,10.2375158
6001,98529,"98529, Germany",50.61477379999999,10.6734566
6002,96188,"96188, Germany",49.9703349,10.726879
6003,49847,"49847, Germany",52.5045672,6.8039594
6004,54526,"54526, Germany",49.98797039999999,6.773160499999999
6005,87666,"87666, Germany",47.9298039,10.6129561
6006,7586,"07586, Germany",50.92995310000001,12.0106275
6007,86163,"86163, Germany",48.35515969999999,10.9444116
6008,7349,"07349, Germany",50.4578272,11.4557681
6009,87637,"87637, Germany",47.6381796,10.6131822
6010,85296,"85296, Germany",48.6074644,11.5654495
6011,38533,"38533, Germany",52.36978269999999,10.5001367
6012,19067,"19067, Germany",53.6960943,11.527114
6013,45479,"45479, Germany",51.3953848,6.8250198
6014,86647,"86647, Germany",48.60252759999999,10.7190853
6015,95367,"95367, Germany",50.06585579999999,11.552027
6016,78148,"78148, Germany",48.0445502,8.1390119
6017,97656,"97656, Germany",50.43933939999999,10.0861412
6018,37081,"37081, Germany",51.5317158,9.9049169
6019,76131,"76131, Germany",49.0116951,8.4303821
6020,94424,"94424, Germany",48.5578577,12.8175555
6021,29456,"29456, Germany",53.1479724,11.0436405
6022,79685,"79685, Germany",47.73700849999999,7.9306682
6023,6844,"06844, Germany",51.8595265,12.2608019
6024,56333,"56333, Germany",50.3166544,7.516247299999999
6025,73114,"73114, Germany",48.65752579999999,9.703048500000001
6026,95234,"95234, Germany",50.1625659,11.8431428
6027,54388,"54388, Germany",na,na
6028,99988,"99988, Germany",51.1611684,10.2391243
6029,97199,"97199, Germany",49.6543304,10.0471829
6030,6647,"06647, Germany",51.1879685,11.531088
6031,12279,"12279, Germany",52.4111017,13.3488474
6032,50825,"50825, Germany",50.9516638,6.911026799999999
6033,9603,"09603, Germany",50.96611249999999,13.3111605
6034,31195,"31195, Germany",51.961916,10.0116186
6035,82294,"82294, Germany",48.2404336,11.1466577
6036,29588,"29588, Germany",53.0218043,10.674824
6037,37639,"37639, Germany",51.8568671,9.4955097
6038,96242,"96242, Germany",50.2219397,11.1328932
6039,32139,"32139, Germany",52.1326307,8.458715399999999
6040,6536,"06536, Germany",51.46302,11.0695127
6041,38272,"38272, Germany",52.1441326,10.2175439
6042,99636,"99636, Germany",51.20437190000001,11.3652228
6043,76456,"76456, Germany",48.8279631,8.254415
6044,68809,"68809, Germany",49.2918657,8.5216574
6045,49597,"49597, Germany",52.4848363,8.0113881
6046,85129,"85129, Germany",48.8282824,11.5933344
6047,91602,"91602, Germany",49.1085574,10.3862674
6048,31638,"31638, Germany",52.63885029999999,9.337281299999999
6049,54341,"54341, Germany",49.7735612,6.7801902
6050,72810,"72810, Germany",48.4548729,9.097284799999999
6051,91746,"91746, Germany",49.20682110000001,10.6246705
6052,67745,"67745, Germany",49.6569754,7.5565041
6053,97357,"97357, Germany",49.8179177,10.3481706
6054,87547,"87547, Germany",47.6037331,10.118193
6055,97702,"97702, Germany",50.2566073,10.2662418
6056,83533,"83533, Germany",48.0588233,12.1573085
6057,87459,"87459, Germany",47.5766418,10.5264351
6058,38114,"38114, Germany",52.280494,10.5061988
6059,86943,"86943, Germany",47.9692356,10.9650645
6060,29351,"29351, Germany",52.6852896,10.344097
6061,91338,"91338, Germany",49.6231756,11.2314398
6062,45356,"45356, Germany",51.4923815,6.9694303
6063,89359,"89359, Germany",48.4071279,10.2758666
6064,93087,"93087, Germany",48.9208022,12.2044415
6065,85120,"85120, Germany",48.8227201,11.4611843
6066,88448,"88448, Germany",48.13559979999999,9.698805
6067,97855,"97855, Germany",49.7965792,9.5889144
6068,4317,"04317, Germany",51.33037540000001,12.40504
6069,88484,"88484, Germany",48.1132806,9.996387499999999
6070,74348,"74348, Germany",49.078045,9.158169299999999
6071,29394,"29394, Germany",52.8083015,10.6651078
6072,94405,"94405, Germany",48.64168,12.7056674
6073,87435,"87435, Germany",47.7152421,10.3148926
6074,50679,"50679, Germany",50.934707,6.9759562
6075,65556,"65556, Germany",50.3967166,8.037818099999999
6076,52536,"52536, Germany",na,na
6077,87761,"87761, Germany",48.0591687,10.2899672
6078,45894,"45894, Germany",51.5829052,7.0460284
6079,15746,"15746, Germany",52.1646794,13.6936193
6080,97794,"97794, Germany",50.0927981,9.6473826
6081,86695,"86695, Germany",48.5949897,10.8326799
6082,64733,"64733, Germany",38.569051,-93.8451731
6083,73344,"73344, Germany",48.5957839,9.641191
6084,94253,"94253, Germany",48.9180518,13.0816748
6085,96142,"96142, Germany",49.9313376,11.2961723
6086,92346,"92346, Germany",34.1286356,-117.2089374
6087,56323,"56323, Germany",50.2772054,7.536019899999999
6088,34628,"34628, Germany",50.8499445,9.196118799999999
6089,74933,"74933, Germany",49.32289979999999,8.8995278
6090,40472,"40472, Germany",51.26848769999999,6.833787399999999
6091,77974,"77974, Germany",48.4082185,7.7758965
6092,75056,"75056, Germany",49.1117267,8.8587134
6093,36142,"36142, Germany",50.64475909999999,10.0089235
6094,56897,"56897, Germany",na,na
6095,87480,"87480, Germany",47.6406959,10.1257958
6096,75387,"75387, Germany",48.658786,8.6793216
6097,63768,"63768, Germany",50.0338594,9.2148331
6098,31868,"31868, Germany",51.95489269999999,9.390141
6099,4741,"04741, Germany",51.0759242,13.1732341
6100,99610,"99610, Germany",51.17087,11.1651486
6101,71577,"71577, Germany",49.0536807,9.513767099999999
6102,52392,"52392, Germany",na,na
6103,96169,"96169, Germany",49.9766408,10.7704156
6104,63834,"63834, Germany",49.9116454,9.1557511
6105,97292,"97292, Germany",49.7952996,9.72725
6106,85445,"85445, Germany",48.3209116,11.8237122
6107,7549,"07549, Germany",50.8445459,12.0625793
6108,24407,"24407, Germany",54.63618469999999,9.8712418
6109,69251,"69251, Germany",49.36324200000001,8.7402268
6110,72226,"72226, Germany",48.6256528,8.5114998
6111,36320,"36320, Germany",50.7716213,9.1064011
6112,22958,"22958, Germany",53.5867545,10.4021325
6113,16556,"16556, Germany",52.7143966,13.2762628
6114,33178,"33178, Germany",51.6676571,8.7229861
6115,73446,"73446, Germany",34.0990245,-96.79223549999999
6116,86561,"86561, Germany",48.5358853,11.3010136
6117,35688,"35688, Germany",50.7352907,8.3452316
6118,10178,"10178, Germany",52.5221879,13.4093313
6119,22761,"22761, Germany",53.56785259999999,9.911872599999999
6120,55779,"55779, Germany",49.6128149,7.251305800000001
6121,37633,"37633, Germany",51.9738109,9.617342299999999
6122,44388,"44388, Germany",51.5017141,7.335137100000001
6123,8147,"08147, Germany",50.56228280000001,12.5185439
6124,14050,"14050, Germany",52.51950429999999,13.2726937
6125,49080,"49080, Germany",52.2615536,8.0308616
6126,2748,"02748, Germany",51.04724,14.8270791
6127,67819,"67819, Germany",49.69607389999999,7.930298700000001
6128,74937,"74937, Germany",49.34649590000001,8.8842391
6129,35112,"35112, Germany",50.7025199,8.7112743
6130,55776,"55776, Germany",49.6110623,7.2733676
6131,73779,"73779, Germany",48.7119155,9.387044999999999
6132,93083,"93083, Germany",48.96641,12.1655158
6133,22967,"22967, Germany",53.7427879,10.3086342
6134,54308,"54308, Germany",49.728972,6.510781199999999
6135,59909,"59909, Germany",51.3516663,8.387337
6136,65611,"65611, Germany",50.3611343,8.173656099999999
6137,99996,"99996, Germany",51.3003965,10.5743579
6138,90762,"90762, Germany",49.4723395,10.9930876
6139,92436,"92436, Germany",49.2514638,12.2787019
6140,54424,"54424, Germany",49.7508269,7.0038956
6141,98743,"98743, Germany",50.5167966,11.2829692
6142,79114,"79114, Germany",47.99631549999999,7.8107621
6143,79595,"79595, Germany",47.6428953,7.642124999999999
6144,28195,"28195, Germany",53.0838997,8.8044917
6145,2742,"02742, Germany",51.0381065,14.5276538
6146,91245,"91245, Germany",49.5969847,11.3387197
6147,34286,"34286, Germany",51.1235368,9.6937497
6148,84434,"84434, Germany",48.4053252,12.0482449
6149,20149,"20149, Germany",53.57762659999999,9.9908875
6150,91244,"91244, Germany",49.5134495,11.3721144
6151,73272,"73272, Germany",48.57957150000001,9.564673299999999
6152,53506,"53506, Germany",50.4825163,6.9864472
6153,67665,"67665, Germany",38.857973,-98.88039250000001
6154,88255,"88255, Germany",47.8415286,9.671577599999999
6155,73342,"73342, Germany",48.5860958,9.6973974
6156,31637,"31637, Germany",52.695149,9.4817982
6157,76199,"76199, Germany",48.97284819999999,8.4060268
6158,86978,"86978, Germany",47.8570481,10.8827236
6159,59071,"59071, Germany",51.6813704,7.908525399999999
6160,91233,"91233, Germany",49.5287748,11.34084
6161,75337,"75337, Germany",48.6654648,8.4721672
6162,95469,"95469, Germany",49.860494,11.7937652
6163,42105,"42105, Germany",51.2623662,7.1417099
6164,15324,"15324, Germany",52.644046,14.3612236
6165,35684,"35684, Germany",50.7771406,8.299662
6166,69436,"69436, Germany",49.4118442,8.9269634
6167,65550,"65550, Germany",50.36751839999999,8.0907713
6168,78661,"78661, Germany",48.2057035,8.6460794
6169,94354,"94354, Germany",48.9968309,12.6818687
6170,16584,"16584, Germany",na,na
6171,5352,"05352, Germany",na,na
6172,67374,"67374, Germany",49.3209217,8.3464825
6173,8141,"08141, Germany",50.6934889,12.5462188
6174,93137,"93137, Germany",na,na
6175,31715,"31715, Germany",52.3426962,9.150424899999999
6176,67245,"67245, Germany",49.5072799,8.288864199999999
6177,91278,"91278, Germany",49.7734104,11.4250448
6178,86879,"86879, Germany",48.0388847,10.6729983
6179,77978,"77978, Germany",48.24732030000001,7.954057499999999
6180,37215,"37215, Germany",51.2938993,9.849848099999999
6181,45128,"45128, Germany",51.4452228,7.0078317
6182,97837,"97837, Germany",49.8187334,9.6274721
6183,86673,"86673, Germany",48.76169609999999,11.2567209
6184,89189,"89189, Germany",48.5410186,10.0278206
6185,13347,"13347, Germany",52.5496772,13.3643415
6186,91463,"91463, Germany",49.5580153,10.5401163
6187,99752,"99752, Germany",51.4417675,10.5722245
6188,99086,"99086, Germany",50.995767,11.0342893
6189,24988,"24988, Germany",54.6959251,9.4277201
6190,1616,"01616, Germany",51.3639725,13.2150623
6191,31700,"31700, Germany",52.3286555,9.278597
6192,30659,"30659, Germany",52.4181462,9.8176312
6193,65555,"65555, Germany",50.4156133,8.063814299999999
6194,74249,"74249, Germany",49.3080604,9.4691302
6195,86507,"86507, Germany",48.2383434,10.8573948
6196,37640,"37640, Germany",51.89530310000001,9.5330924
6197,96129,"96129, Germany",49.8603174,11.0129948
